species1	species2	replicate
3411	Sebastes_chlorostictus	Sebastes_ensifer	625
3412	Sebastes_ciliatus	Sebastes_ensifer	626
3413	Sebastes_melanops	Sebastes_mystinus	626
3414	Sebastes_goodei	Sebastes_paucispinis	626
3415	Sebastes_caurinus	Sebastes_elongatus	626
3416	Sebastes_proriger	Sebastes_zacentrus	626
3417	Sebastes_chlorostictus	Sebastes_rosenblatti	626
3418	Sebastes_caurinus	Sebastes_mystinus	627
3419	Sebastes_variegatus	Sebastes_zacentrus	627
3420	Sebastes_goodei	Sebastes_paucispinis	627
3421	Sebastes_flavidus	Sebastes_melanops	627
3422	Sebastes_ensifer	Sebastes_rosenblatti	627
3423	Sebastes_rosenblatti	Sebastes_variegatus	628
3424	Sebastes_caurinus	Sebastes_saxicola	628
3425	Sebastes_flavidus	Sebastes_melanops	628
3426	Sebastes_ciliatus	Sebastes_entomelas	628
3427	Sebastes_levis	Sebastes_paucispinis	628
3428	Sebastes_goodei	Sebastes_rosenblatti	629
3429	Sebastes_caurinus	Sebastes_saxicola	629
3430	Sebastes_flavidus	Sebastes_variegatus	629
3431	Sebastes_entomelas	Sebastes_mystinus	629
3432	Sebastes_goodei	Sebastes_saxicola	630
3433	Sebastes_melanops	Sebastes_proriger	630
3434	Sebastes_variegatus	Sebastes_zacentrus	630
3435	Sebastes_chlorostictus	Sebastes_rosenblatti	630
3436	Sebastes_entomelas	Sebastes_mystinus	630
3437	Sebastes_flavidus	Sebastes_goodei	631
3438	Sebastes_elongatus	Sebastes_ensifer	631
3439	Sebastes_entomelas	Sebastes_mystinus	631
3440	Sebastes_variegatus	Sebastes_zacentrus	631
3441	Sebastes_chlorostictus	Sebastes_rosenblatti	631
3442	Sebastes_caurinus	Sebastes_saxicola	631
3443	Sebastes_caurinus	Sebastes_miniatus	632
3444	Sebastes_flavidus	Sebastes_variegatus	632
3445	Sebastes_chlorostictus	Sebastes_rosenblatti	632
3446	Sebastes_goodei	Sebastes_levis	632
3447	Sebastes_entomelas	Sebastes_mystinus	632
3448	Sebastes_ensifer	Sebastes_melanops	633
3449	Sebastes_proriger	Sebastes_zacentrus	633
3450	Sebastes_entomelas	Sebastes_mystinus	633
3451	Sebastes_chlorostictus	Sebastes_rosenblatti	633
3452	Sebastes_goodei	Sebastes_paucispinis	633
3453	Sebastes_caurinus	Sebastes_elongatus	633
3454	Sebastes_ensifer	Sebastes_goodei	634
3455	Sebastes_flavidus	Sebastes_proriger	634
3456	Sebastes_variegatus	Sebastes_zacentrus	634
3457	Sebastes_elongatus	Sebastes_saxicola	634
3458	Sebastes_chlorostictus	Sebastes_rosenblatti	634
3459	Sebastes_entomelas	Sebastes_mystinus	634
3460	Sebastes_ensifer	Sebastes_miniatus	635
3461	Sebastes_chlorostictus	Sebastes_rosenblatti	635
3462	Sebastes_entomelas	Sebastes_proriger	635
3463	Sebastes_variegatus	Sebastes_zacentrus	635
3464	Sebastes_goodei	Sebastes_paucispinis	635
3465	Sebastes_elongatus	Sebastes_saxicola	635
3466	Sebastes_flavidus	Sebastes_melanops	635
3467	Sebastes_chlorostictus	Sebastes_variegatus	636
3468	Sebastes_caurinus	Sebastes_saxicola	636
3469	Sebastes_entomelas	Sebastes_flavidus	636
3470	Sebastes_goodei	Sebastes_paucispinis	636
3471	Sebastes_elongatus	Sebastes_miniatus	637
3472	Sebastes_proriger	Sebastes_variegatus	637
3473	Sebastes_caurinus	Sebastes_saxicola	637
3474	Sebastes_levis	Sebastes_mystinus	637
3475	Sebastes_goodei	Sebastes_paucispinis	637
3476	Sebastes_chlorostictus	Sebastes_rosenblatti	637
3477	Sebastes_flavidus	Sebastes_melanops	637
3478	Sebastes_caurinus	Sebastes_paucispinis	638
3479	Sebastes_variegatus	Sebastes_zacentrus	638
3480	Sebastes_mystinus	Sebastes_proriger	638
3481	Sebastes_chlorostictus	Sebastes_rosenblatti	638
3482	Sebastes_flavidus	Sebastes_melanops	638
3483	Sebastes_flavidus	Sebastes_variegatus	639
3484	Sebastes_entomelas	Sebastes_mystinus	639
3485	Sebastes_elongatus	Sebastes_goodei	639
3486	Sebastes_caurinus	Sebastes_saxicola	639
3487	Sebastes_ensifer	Sebastes_rosenblatti	639
3488	Sebastes_mystinus	Sebastes_saxicola	640
3489	Sebastes_proriger	Sebastes_zacentrus	640
3490	Sebastes_flavidus	Sebastes_melanops	640
3491	Sebastes_chlorostictus	Sebastes_ensifer	640
3492	Sebastes_levis	Sebastes_paucispinis	640
3493	Sebastes_caurinus	Sebastes_ciliatus	641
3494	Sebastes_goodei	Sebastes_paucispinis	641
3495	Sebastes_entomelas	Sebastes_flavidus	641
3496	Sebastes_variegatus	Sebastes_zacentrus	641
3497	Sebastes_chlorostictus	Sebastes_rosenblatti	641
3498	Sebastes_ciliatus	Sebastes_goodei	642
3499	Sebastes_entomelas	Sebastes_mystinus	642
3500	Sebastes_caurinus	Sebastes_elongatus	642
3501	Sebastes_ensifer	Sebastes_miniatus	642
3502	Sebastes_proriger	Sebastes_variegatus	642
3503	Sebastes_chlorostictus	Sebastes_rosenblatti	642
3504	Sebastes_flavidus	Sebastes_melanops	642
3505	Sebastes_levis	Sebastes_paucispinis	643
3506	Sebastes_melanops	Sebastes_proriger	643
3507	Sebastes_caurinus	Sebastes_saxicola	643
3508	Sebastes_entomelas	Sebastes_mystinus	643
3509	Sebastes_miniatus	Sebastes_rosenblatti	643
3510	Sebastes_variegatus	Sebastes_zacentrus	643
3511	Sebastes_paucispinis	Sebastes_rosenblatti	644
3512	Sebastes_flavidus	Sebastes_mystinus	644
3513	Sebastes_ciliatus	Sebastes_variegatus	644
3514	Sebastes_elongatus	Sebastes_saxicola	644
3515	Sebastes_goodei	Sebastes_levis	645
3516	Sebastes_ensifer	Sebastes_variegatus	645
3517	Sebastes_ciliatus	Sebastes_flavidus	645
3518	Sebastes_chlorostictus	Sebastes_rosenblatti	645
3519	Sebastes_entomelas	Sebastes_mystinus	645
3520	Sebastes_caurinus	Sebastes_saxicola	645
3521	Sebastes_caurinus	Sebastes_goodei	646
3522	Sebastes_entomelas	Sebastes_mystinus	646
3523	Sebastes_chlorostictus	Sebastes_rosenblatti	646
3524	Sebastes_ciliatus	Sebastes_melanops	646
3525	Sebastes_proriger	Sebastes_variegatus	646
3526	Sebastes_caurinus	Sebastes_melanops	647
3527	Sebastes_levis	Sebastes_paucispinis	647
3528	Sebastes_entomelas	Sebastes_mystinus	647
3529	Sebastes_chlorostictus	Sebastes_ensifer	647
3530	Sebastes_proriger	Sebastes_variegatus	647
3531	Sebastes_chlorostictus	Sebastes_ciliatus	648
3532	Sebastes_entomelas	Sebastes_melanops	648
3533	Sebastes_caurinus	Sebastes_elongatus	648
3534	Sebastes_levis	Sebastes_paucispinis	648
3535	Sebastes_proriger	Sebastes_zacentrus	648
3536	Sebastes_entomelas	Sebastes_mystinus	649
3537	Sebastes_ensifer	Sebastes_saxicola	649
3538	Sebastes_levis	Sebastes_zacentrus	649
3539	Sebastes_goodei	Sebastes_paucispinis	649
3540	Sebastes_ciliatus	Sebastes_melanops	649
3541	Sebastes_chlorostictus	Sebastes_rosenblatti	649
3542	Sebastes_elongatus	Sebastes_variegatus	650
3543	Sebastes_ensifer	Sebastes_rosenblatti	650
3544	Sebastes_caurinus	Sebastes_saxicola	650
3545	Sebastes_flavidus	Sebastes_melanops	650
3546	Sebastes_ciliatus	Sebastes_entomelas	650
3547	Sebastes_levis	Sebastes_paucispinis	650
3548	Sebastes_levis	Sebastes_paucispinis	651
3549	Sebastes_elongatus	Sebastes_proriger	651
3550	Sebastes_caurinus	Sebastes_saxicola	651
3551	Sebastes_ciliatus	Sebastes_flavidus	651
3552	Sebastes_chlorostictus	Sebastes_rosenblatti	651
3553	Sebastes_entomelas	Sebastes_mystinus	651
3554	Sebastes_variegatus	Sebastes_zacentrus	651
3555	Sebastes_chlorostictus	Sebastes_entomelas	652
3556	Sebastes_caurinus	Sebastes_saxicola	652
3557	Sebastes_levis	Sebastes_paucispinis	652
3558	Sebastes_variegatus	Sebastes_zacentrus	652
3559	Sebastes_flavidus	Sebastes_melanops	652
3560	Sebastes_miniatus	Sebastes_mystinus	653
3561	Sebastes_chlorostictus	Sebastes_ensifer	653
3562	Sebastes_flavidus	Sebastes_melanops	653
3563	Sebastes_variegatus	Sebastes_zacentrus	653
3564	Sebastes_elongatus	Sebastes_saxicola	653
3565	Sebastes_goodei	Sebastes_paucispinis	653
3566	Sebastes_ensifer	Sebastes_entomelas	654
3567	Sebastes_goodei	Sebastes_paucispinis	654
3568	Sebastes_caurinus	Sebastes_elongatus	654
3569	Sebastes_variegatus	Sebastes_zacentrus	654
3570	Sebastes_chlorostictus	Sebastes_rosenblatti	654
3571	Sebastes_flavidus	Sebastes_melanops	654
3572	Sebastes_entomelas	Sebastes_rosenblatti	655
3573	Sebastes_levis	Sebastes_paucispinis	655
3574	Sebastes_proriger	Sebastes_zacentrus	655
3575	Sebastes_caurinus	Sebastes_elongatus	655
3576	Sebastes_flavidus	Sebastes_melanops	655
3577	Sebastes_miniatus	Sebastes_mystinus	656
3578	Sebastes_flavidus	Sebastes_melanops	656
3579	Sebastes_chlorostictus	Sebastes_ensifer	656
3580	Sebastes_elongatus	Sebastes_saxicola	656
3581	Sebastes_variegatus	Sebastes_zacentrus	656
3582	Sebastes_goodei	Sebastes_levis	656
3583	Sebastes_entomelas	Sebastes_saxicola	657
3584	Sebastes_goodei	Sebastes_levis	657
3585	Sebastes_chlorostictus	Sebastes_rosenblatti	657
3586	Sebastes_flavidus	Sebastes_melanops	657
3587	Sebastes_proriger	Sebastes_variegatus	657
3588	Sebastes_rosenblatti	Sebastes_variegatus	658
3589	Sebastes_goodei	Sebastes_levis	658
3590	Sebastes_ciliatus	Sebastes_mystinus	658
3591	Sebastes_flavidus	Sebastes_melanops	658
3592	Sebastes_elongatus	Sebastes_saxicola	658
3593	Sebastes_ciliatus	Sebastes_saxicola	659
3594	Sebastes_variegatus	Sebastes_zacentrus	659
3595	Sebastes_flavidus	Sebastes_melanops	659
3596	Sebastes_levis	Sebastes_paucispinis	659
3597	Sebastes_entomelas	Sebastes_mystinus	659
3598	Sebastes_chlorostictus	Sebastes_rosenblatti	659
3599	Sebastes_flavidus	Sebastes_melanops	660
3600	Sebastes_ciliatus	Sebastes_goodei	660
3601	Sebastes_proriger	Sebastes_variegatus	660
3602	Sebastes_caurinus	Sebastes_saxicola	660
3603	Sebastes_ensifer	Sebastes_miniatus	660
3604	Sebastes_entomelas	Sebastes_mystinus	660
3605	Sebastes_chlorostictus	Sebastes_rosenblatti	660
3606	Sebastes_paucispinis	Sebastes_zacentrus	661
3607	Sebastes_flavidus	Sebastes_melanops	661
3608	Sebastes_caurinus	Sebastes_ensifer	661
3609	Sebastes_chlorostictus	Sebastes_rosenblatti	661
3610	Sebastes_entomelas	Sebastes_mystinus	661
3611	Sebastes_paucispinis	Sebastes_zacentrus	662
3612	Sebastes_elongatus	Sebastes_ensifer	662
3613	Sebastes_caurinus	Sebastes_saxicola	662
3614	Sebastes_melanops	Sebastes_mystinus	662
3615	Sebastes_chlorostictus	Sebastes_rosenblatti	662
3616	Sebastes_caurinus	Sebastes_variegatus	663
3617	Sebastes_levis	Sebastes_paucispinis	663
3618	Sebastes_ciliatus	Sebastes_mystinus	663
3619	Sebastes_flavidus	Sebastes_melanops	663
3620	Sebastes_ensifer	Sebastes_rosenblatti	663
3621	Sebastes_entomelas	Sebastes_miniatus	664
3622	Sebastes_proriger	Sebastes_variegatus	664
3623	Sebastes_goodei	Sebastes_levis	664
3624	Sebastes_chlorostictus	Sebastes_ensifer	664
3625	Sebastes_flavidus	Sebastes_melanops	664
3626	Sebastes_caurinus	Sebastes_elongatus	664
3627	Sebastes_melanops	Sebastes_variegatus	665
3628	Sebastes_caurinus	Sebastes_goodei	665
3629	Sebastes_entomelas	Sebastes_mystinus	665
3630	Sebastes_chlorostictus	Sebastes_ensifer	665
3631	Sebastes_caurinus	Sebastes_mystinus	666
3632	Sebastes_variegatus	Sebastes_zacentrus	666
3633	Sebastes_levis	Sebastes_paucispinis	666
3634	Sebastes_ensifer	Sebastes_rosenblatti	666
3635	Sebastes_flavidus	Sebastes_melanops	666
3636	Sebastes_chlorostictus	Sebastes_proriger	667
3637	Sebastes_caurinus	Sebastes_saxicola	667
3638	Sebastes_goodei	Sebastes_paucispinis	667
3639	Sebastes_entomelas	Sebastes_mystinus	667
3640	Sebastes_flavidus	Sebastes_melanops	667
3641	Sebastes_variegatus	Sebastes_zacentrus	667
3642	Sebastes_entomelas	Sebastes_proriger	668
3643	Sebastes_variegatus	Sebastes_zacentrus	668
3644	Sebastes_chlorostictus	Sebastes_rosenblatti	668
3645	Sebastes_elongatus	Sebastes_miniatus	668
3646	Sebastes_levis	Sebastes_paucispinis	668
3647	Sebastes_caurinus	Sebastes_saxicola	668
3648	Sebastes_flavidus	Sebastes_melanops	668
3649	Sebastes_melanops	Sebastes_rosenblatti	669
3650	Sebastes_proriger	Sebastes_variegatus	669
3651	Sebastes_goodei	Sebastes_levis	669
3652	Sebastes_entomelas	Sebastes_mystinus	669
3653	Sebastes_caurinus	Sebastes_saxicola	669
3654	Sebastes_ensifer	Sebastes_miniatus	670
3655	Sebastes_entomelas	Sebastes_goodei	670
3656	Sebastes_flavidus	Sebastes_melanops	670
3657	Sebastes_proriger	Sebastes_variegatus	670
3658	Sebastes_chlorostictus	Sebastes_rosenblatti	670
3659	Sebastes_caurinus	Sebastes_elongatus	670
3660	Sebastes_melanops	Sebastes_paucispinis	671
3661	Sebastes_caurinus	Sebastes_miniatus	671
3662	Sebastes_proriger	Sebastes_zacentrus	671
3663	Sebastes_entomelas	Sebastes_mystinus	671
3664	Sebastes_ensifer	Sebastes_rosenblatti	671
3665	Sebastes_chlorostictus	Sebastes_melanops	672
3666	Sebastes_elongatus	Sebastes_saxicola	672
3667	Sebastes_variegatus	Sebastes_zacentrus	672
3668	Sebastes_goodei	Sebastes_levis	672
3669	Sebastes_entomelas	Sebastes_mystinus	672
3670	Sebastes_chlorostictus	Sebastes_entomelas	673
3671	Sebastes_flavidus	Sebastes_melanops	673
3672	Sebastes_goodei	Sebastes_levis	673
3673	Sebastes_caurinus	Sebastes_saxicola	673
3674	Sebastes_variegatus	Sebastes_zacentrus	673
3675	Sebastes_levis	Sebastes_zacentrus	674
3676	Sebastes_chlorostictus	Sebastes_ensifer	674
3677	Sebastes_goodei	Sebastes_paucispinis	674
3678	Sebastes_melanops	Sebastes_mystinus	674
3679	Sebastes_miniatus	Sebastes_saxicola	674
3680	Sebastes_entomelas	Sebastes_saxicola	675
3681	Sebastes_ensifer	Sebastes_rosenblatti	675
3682	Sebastes_goodei	Sebastes_levis	675
3683	Sebastes_flavidus	Sebastes_melanops	675
3684	Sebastes_proriger	Sebastes_variegatus	675
3685	Sebastes_goodei	Sebastes_variegatus	676
3686	Sebastes_elongatus	Sebastes_rosenblatti	676
3687	Sebastes_flavidus	Sebastes_mystinus	676
3688	Sebastes_caurinus	Sebastes_saxicola	676
3689	Sebastes_goodei	Sebastes_mystinus	677
3690	Sebastes_chlorostictus	Sebastes_saxicola	677
3691	Sebastes_flavidus	Sebastes_melanops	677
3692	Sebastes_variegatus	Sebastes_zacentrus	677
3693	Sebastes_paucispinis	Sebastes_rosenblatti	678
3694	Sebastes_melanops	Sebastes_variegatus	678
3695	Sebastes_entomelas	Sebastes_mystinus	678
3696	Sebastes_elongatus	Sebastes_saxicola	678
3697	Sebastes_elongatus	Sebastes_entomelas	679
3698	Sebastes_goodei	Sebastes_levis	679
3699	Sebastes_caurinus	Sebastes_saxicola	679
3700	Sebastes_chlorostictus	Sebastes_ensifer	679
3701	Sebastes_variegatus	Sebastes_zacentrus	679
3702	Sebastes_flavidus	Sebastes_melanops	679
3703	Sebastes_paucispinis	Sebastes_proriger	680
3704	Sebastes_rosenblatti	Sebastes_saxicola	680
3705	Sebastes_variegatus	Sebastes_zacentrus	680
3706	Sebastes_entomelas	Sebastes_flavidus	680
3707	Sebastes_goodei	Sebastes_paucispinis	681
3708	Sebastes_entomelas	Sebastes_levis	681
3709	Sebastes_ensifer	Sebastes_rosenblatti	681
3710	Sebastes_caurinus	Sebastes_miniatus	681
3711	Sebastes_flavidus	Sebastes_melanops	681
3712	Sebastes_variegatus	Sebastes_zacentrus	681
3713	Sebastes_saxicola	Sebastes_variegatus	682
3714	Sebastes_goodei	Sebastes_levis	682
3715	Sebastes_chlorostictus	Sebastes_ensifer	682
3716	Sebastes_flavidus	Sebastes_mystinus	682
3717	Sebastes_caurinus	Sebastes_flavidus	683
3718	Sebastes_chlorostictus	Sebastes_ensifer	683
3719	Sebastes_proriger	Sebastes_zacentrus	683
3720	Sebastes_entomelas	Sebastes_mystinus	683
3721	Sebastes_levis	Sebastes_paucispinis	683
3722	Sebastes_elongatus	Sebastes_ensifer	684
3723	Sebastes_melanops	Sebastes_mystinus	684
3724	Sebastes_goodei	Sebastes_miniatus	684
3725	Sebastes_chlorostictus	Sebastes_rosenblatti	684
3726	Sebastes_ciliatus	Sebastes_proriger	684
3727	Sebastes_variegatus	Sebastes_zacentrus	684
3728	Sebastes_caurinus	Sebastes_saxicola	684
3729	Sebastes_miniatus	Sebastes_variegatus	685
3730	Sebastes_ciliatus	Sebastes_melanops	685
3731	Sebastes_levis	Sebastes_paucispinis	685
3732	Sebastes_chlorostictus	Sebastes_rosenblatti	685
3733	Sebastes_ensifer	Sebastes_saxicola	685
3734	Sebastes_entomelas	Sebastes_mystinus	685
3735	Sebastes_caurinus	Sebastes_rosenblatti	686
3736	Sebastes_ciliatus	Sebastes_variegatus	686
3737	Sebastes_goodei	Sebastes_levis	686
3738	Sebastes_flavidus	Sebastes_melanops	686
3739	Sebastes_entomelas	Sebastes_mystinus	686
3740	Sebastes_ensifer	Sebastes_proriger	687
3741	Sebastes_flavidus	Sebastes_mystinus	687
3742	Sebastes_goodei	Sebastes_paucispinis	687
3743	Sebastes_elongatus	Sebastes_saxicola	687
3744	Sebastes_chlorostictus	Sebastes_rosenblatti	687
3745	Sebastes_variegatus	Sebastes_zacentrus	687
3746	Sebastes_melanops	Sebastes_paucispinis	688
3747	Sebastes_ensifer	Sebastes_rosenblatti	688
3748	Sebastes_variegatus	Sebastes_zacentrus	688
3749	Sebastes_caurinus	Sebastes_elongatus	688
3750	Sebastes_entomelas	Sebastes_mystinus	688
3751	Sebastes_rosenblatti	Sebastes_zacentrus	689
3752	Sebastes_entomelas	Sebastes_flavidus	689
3753	Sebastes_caurinus	Sebastes_saxicola	689
3754	Sebastes_goodei	Sebastes_paucispinis	689
3755	Sebastes_ensifer	Sebastes_rosenblatti	690
3756	Sebastes_caurinus	Sebastes_flavidus	690
3757	Sebastes_goodei	Sebastes_paucispinis	690
3758	Sebastes_proriger	Sebastes_zacentrus	690
3759	Sebastes_entomelas	Sebastes_mystinus	690
3760	Sebastes_ensifer	Sebastes_melanops	691
3761	Sebastes_goodei	Sebastes_paucispinis	691
3762	Sebastes_entomelas	Sebastes_mystinus	691
3763	Sebastes_proriger	Sebastes_variegatus	691
3764	Sebastes_caurinus	Sebastes_saxicola	691
3765	Sebastes_chlorostictus	Sebastes_rosenblatti	691
3766	Sebastes_caurinus	Sebastes_miniatus	692
3767	Sebastes_entomelas	Sebastes_paucispinis	692
3768	Sebastes_proriger	Sebastes_variegatus	692
3769	Sebastes_flavidus	Sebastes_melanops	692
3770	Sebastes_chlorostictus	Sebastes_ensifer	692
3771	Sebastes_proriger	Sebastes_variegatus	693
3772	Sebastes_levis	Sebastes_saxicola	693
3773	Sebastes_chlorostictus	Sebastes_ensifer	693
3774	Sebastes_goodei	Sebastes_paucispinis	693
3775	Sebastes_flavidus	Sebastes_melanops	693
3776	Sebastes_ciliatus	Sebastes_mystinus	693
3777	Sebastes_ciliatus	Sebastes_ensifer	694
3778	Sebastes_chlorostictus	Sebastes_rosenblatti	694
3779	Sebastes_proriger	Sebastes_variegatus	694
3780	Sebastes_flavidus	Sebastes_melanops	694
3781	Sebastes_caurinus	Sebastes_saxicola	694
3782	Sebastes_levis	Sebastes_paucispinis	694
3783	Sebastes_entomelas	Sebastes_mystinus	694
3784	Sebastes_ensifer	Sebastes_goodei	695
3785	Sebastes_caurinus	Sebastes_elongatus	695
3786	Sebastes_proriger	Sebastes_variegatus	695
3787	Sebastes_ciliatus	Sebastes_flavidus	695
3788	Sebastes_chlorostictus	Sebastes_rosenblatti	695
3789	Sebastes_entomelas	Sebastes_mystinus	695
3790	Sebastes_paucispinis	Sebastes_saxicola	696
3791	Sebastes_ciliatus	Sebastes_variegatus	696
3792	Sebastes_entomelas	Sebastes_melanops	696
3793	Sebastes_chlorostictus	Sebastes_ensifer	696
3794	Sebastes_entomelas	Sebastes_miniatus	697
3795	Sebastes_caurinus	Sebastes_elongatus	697
3796	Sebastes_variegatus	Sebastes_zacentrus	697
3797	Sebastes_levis	Sebastes_paucispinis	697
3798	Sebastes_chlorostictus	Sebastes_rosenblatti	697
3799	Sebastes_flavidus	Sebastes_melanops	697
3800	Sebastes_levis	Sebastes_mystinus	698
3801	Sebastes_miniatus	Sebastes_rosenblatti	698
3802	Sebastes_goodei	Sebastes_paucispinis	698
3803	Sebastes_flavidus	Sebastes_melanops	698
3804	Sebastes_caurinus	Sebastes_elongatus	698
3805	Sebastes_proriger	Sebastes_zacentrus	698
3806	Sebastes_levis	Sebastes_variegatus	699
3807	Sebastes_goodei	Sebastes_paucispinis	699
3808	Sebastes_rosenblatti	Sebastes_saxicola	699
3809	Sebastes_flavidus	Sebastes_melanops	699
3810	Sebastes_ciliatus	Sebastes_entomelas	699
3811	Sebastes_elongatus	Sebastes_paucispinis	700
3812	Sebastes_entomelas	Sebastes_proriger	700
3813	Sebastes_chlorostictus	Sebastes_rosenblatti	700
3814	Sebastes_flavidus	Sebastes_melanops	700
3815	Sebastes_variegatus	Sebastes_zacentrus	700
3816	Sebastes_caurinus	Sebastes_saxicola	700
3817	Sebastes_flavidus	Sebastes_variegatus	701
3818	Sebastes_entomelas	Sebastes_mystinus	701
3819	Sebastes_miniatus	Sebastes_paucispinis	701
3820	Sebastes_caurinus	Sebastes_chlorostictus	701
3821	Sebastes_ensifer	Sebastes_proriger	702
3822	Sebastes_entomelas	Sebastes_melanops	702
3823	Sebastes_goodei	Sebastes_paucispinis	702
3824	Sebastes_variegatus	Sebastes_zacentrus	702
3825	Sebastes_caurinus	Sebastes_elongatus	702
3826	Sebastes_chlorostictus	Sebastes_rosenblatti	702
3827	Sebastes_ciliatus	Sebastes_levis	703
3828	Sebastes_variegatus	Sebastes_zacentrus	703
3829	Sebastes_chlorostictus	Sebastes_elongatus	703
3830	Sebastes_entomelas	Sebastes_flavidus	703
3831	Sebastes_caurinus	Sebastes_saxicola	703
3832	Sebastes_goodei	Sebastes_paucispinis	703
3833	Sebastes_entomelas	Sebastes_saxicola	704
3834	Sebastes_goodei	Sebastes_paucispinis	704
3835	Sebastes_chlorostictus	Sebastes_ensifer	704
3836	Sebastes_flavidus	Sebastes_melanops	704
3837	Sebastes_variegatus	Sebastes_zacentrus	704
3838	Sebastes_chlorostictus	Sebastes_saxicola	705
3839	Sebastes_goodei	Sebastes_levis	705
3840	Sebastes_flavidus	Sebastes_proriger	705
3841	Sebastes_entomelas	Sebastes_mystinus	705
3842	Sebastes_variegatus	Sebastes_zacentrus	705
3843	Sebastes_elongatus	Sebastes_levis	706
3844	Sebastes_melanops	Sebastes_mystinus	706
3845	Sebastes_goodei	Sebastes_paucispinis	706
3846	Sebastes_variegatus	Sebastes_zacentrus	706
3847	Sebastes_caurinus	Sebastes_saxicola	706
3848	Sebastes_chlorostictus	Sebastes_ensifer	706
3849	Sebastes_ciliatus	Sebastes_proriger	706
3850	Sebastes_caurinus	Sebastes_flavidus	707
3851	Sebastes_entomelas	Sebastes_mystinus	707
3852	Sebastes_chlorostictus	Sebastes_rosenblatti	707
3853	Sebastes_goodei	Sebastes_levis	707
3854	Sebastes_proriger	Sebastes_variegatus	707
3855	Sebastes_entomelas	Sebastes_miniatus	708
3856	Sebastes_chlorostictus	Sebastes_ensifer	708
3857	Sebastes_goodei	Sebastes_paucispinis	708
3858	Sebastes_flavidus	Sebastes_melanops	708
3859	Sebastes_proriger	Sebastes_zacentrus	708
3860	Sebastes_elongatus	Sebastes_saxicola	708
3861	Sebastes_caurinus	Sebastes_flavidus	709
3862	Sebastes_goodei	Sebastes_levis	709
3863	Sebastes_entomelas	Sebastes_mystinus	709
3864	Sebastes_variegatus	Sebastes_zacentrus	709
3865	Sebastes_chlorostictus	Sebastes_rosenblatti	709
3866	Sebastes_entomelas	Sebastes_paucispinis	710
3867	Sebastes_caurinus	Sebastes_saxicola	710
